,,,,,,,Indicadores,SUMA_NETA
MATERIAL1,FECHA,,ID CENTRO,GRUPO_ARTICULOS,NOMBRE_CENTRO,CLASE_MOVIMIENTO,UNIDAD,
5,2024-03-11,11 mar. 2024,C702,GASOLINA,,641,L60,"7,962"
5,2024-03-11,11 mar. 2024,C710,GASOLINA,,641,L60,"8,980"
5,2024-03-11,11 mar. 2024,G076,GASOLINA,,641,L60,"4,976"
5,2024-03-11,11 mar. 2024,G106,GASOLINA,,641,L60,"4,959"
5,2024-03-11,11 mar. 2024,G209,GASOLINA,,641,L60,"4,950"
5,2024-03-11,11 mar. 2024,G230,GASOLINA,,641,L60,"4,965"
5,2024-03-11,11 mar. 2024,G259,GASOLINA,,641,L60,"4,955"
5,2024-03-11,11 mar. 2024,G332,GASOLINA,,641,L60,"5,957"
5,2024-03-11,11 mar. 2024,G350,GASOLINA,,641,L60,"4,941"
5,2024-03-11,11 mar. 2024,G394,GASOLINA,,641,L60,"4,961"
5,2024-03-11,11 mar. 2024,G428,GASOLINA,,641,L60,"7,948"
5,2024-03-11,11 mar. 2024,G447,GASOLINA,,641,L60,"18,835"
5,2024-03-11,11 mar. 2024,G470,GASOLINA,,641,L60,"7,926"
5,2024-03-11,11 mar. 2024,G781,GASOLINA,,641,L60,"4,962"
5,2024-03-11,11 mar. 2024,G827,GASOLINA,,641,L60,"5,945"
5,2024-03-11,11 mar. 2024,N056,GASOLINA,,641,L60,"9,904"
5,2024-03-11,11 mar. 2024,N095,GASOLINA,,641,L60,"7,878"
5,2024-03-11,11 mar. 2024,N122,GASOLINA,,641,L60,"8,942"
5,2024-03-11,11 mar. 2024,N223,GASOLINA,,641,L60,"7,873"
5,2024-03-11,11 mar. 2024,N388,GASOLINA,,641,L60,"4,968"
5,2024-03-11,11 mar. 2024,N421,GASOLINA,,641,L60,"3,959"
5,2024-03-11,11 mar. 2024,N436,GASOLINA,,641,L60,"7,916"
5,2024-03-11,11 mar. 2024,N461,GASOLINA,,641,L60,"3,975"
5,2024-03-11,11 mar. 2024,N572,GASOLINA,,641,L60,"8,867"
5,2024-03-11,11 mar. 2024,S059,GASOLINA,,641,L60,"5,005"
5,2024-03-11,11 mar. 2024,S079,GASOLINA,,641,L60,"4,978"
5,2024-03-11,11 mar. 2024,S109,GASOLINA,,641,L60,"4,968"
5,2024-03-11,11 mar. 2024,S110,GASOLINA,,641,L60,"8,953"
5,2024-03-11,11 mar. 2024,S111,GASOLINA,,641,L60,"5,001"
5,2024-03-11,11 mar. 2024,S127,GASOLINA,,641,L60,"10,937"
5,2024-03-11,11 mar. 2024,S149,GASOLINA,,641,L60,"3,983"
5,2024-03-11,11 mar. 2024,S201,GASOLINA,,641,L60,"8,004"
5,2024-03-11,11 mar. 2024,S223,GASOLINA,,641,L60,"4,977"
5,2024-03-11,11 mar. 2024,S341,GASOLINA,,641,L60,"4,977"
5,2024-03-11,11 mar. 2024,S374,GASOLINA,,641,L60,"4,974"
5,2024-03-11,11 mar. 2024,S393,GASOLINA,,641,L60,"4,967"
5,2024-03-11,11 mar. 2024,S429,GASOLINA,,641,L60,"4,982"
5,2024-03-11,11 mar. 2024,S502,GASOLINA,,641,L60,"4,999"
5,2024-03-11,11 mar. 2024,S512,GASOLINA,,641,L60,"4,969"
5,2024-03-11,11 mar. 2024,S531,GASOLINA,,641,L60,"8,928"
5,2024-03-11,11 mar. 2024,S838,GASOLINA,,641,L60,"4,970"
5,2024-03-11,11 mar. 2024,S900,GASOLINA,,641,L60,"3,978"
5,2024-03-11,11 mar. 2024,S901,GASOLINA,,641,L60,"4,964"
5,2024-03-11,11 mar. 2024,S906,GASOLINA,,641,L60,"9,001"
5,2024-03-12,12 mar. 2024,1205,GASOLINA,E/S 40120 CARTAGENA,641,L60,"16,941"
5,2024-03-12,12 mar. 2024,1207,GASOLINA,E/S 40126 VALPARAÍSO,641,L60,"79,596"
5,2024-03-12,12 mar. 2024,1208,GASOLINA,E/S 40128 VIÑA DEL MAR,641,L60,"99,511"
5,2024-03-12,12 mar. 2024,1211,GASOLINA,E/S 40131 SANTA MARÍA,641,L60,"100,422"
5,2024-03-12,12 mar. 2024,1212,GASOLINA,E/S 40132 CONCÓN,641,L60,"62,652"
5,2024-03-12,12 mar. 2024,1213,GASOLINA,E/S 40136 VALPARAÍSO,641,L60,"5,020"
5,2024-03-12,12 mar. 2024,1216,GASOLINA,E/S 40142 PAPUDO,641,L60,"58,905"
5,2024-03-12,12 mar. 2024,C003,GASOLINA,SQM SALAR MINSAL,641,L60,"4,955"
5,2024-03-12,12 mar. 2024,C033,GASOLINA,CIA. SIDERURGICA HUACHIPATO,641,L60,"4,980"
5,2024-03-12,12 mar. 2024,C034,GASOLINA,SOQUIMICH ESTACION COYA SUR,641,L60,"4,978"
5,2024-03-12,12 mar. 2024,C046,GASOLINA,CODELCO - GABRIELA MISTRAL,641,L60,"7,995"
5,2024-03-12,12 mar. 2024,C049,GASOLINA,TRANSPORTES GEMINIS,641,L60,"3,976"
5,2024-03-12,12 mar. 2024,C062,GASOLINA,MINERA ANTUCOYA,641,L60,"7,915"
5,2024-03-12,12 mar. 2024,C117,GASOLINA,PUCHUNCAVÍ,641,L60,"8,872"
5,2024-03-12,12 mar. 2024,C120,GASOLINA,MARÍA PINTO,641,L60,"4,972"
5,2024-03-12,12 mar. 2024,C136,GASOLINA,PETORCA,641,L60,"4,984"
5,2024-03-12,12 mar. 2024,C370,GASOLINA,E/S 40095 LA CALERA,641,L60,"4,980"
5,2024-03-12,12 mar. 2024,C504,GASOLINA,,641,L60,"7,975"
5,2024-03-12,12 mar. 2024,C513,GASOLINA,,641,L60,"4,977"
5,2024-03-12,12 mar. 2024,C516,GASOLINA,,641,L60,"8,948"
5,2024-03-12,12 mar. 2024,C517,GASOLINA,,641,L60,"7,946"
5,2024-03-12,12 mar. 2024,C527,GASOLINA,,641,L60,"4,970"
5,2024-03-12,12 mar. 2024,C551,GASOLINA,,641,L60,"7,965"
5,2024-03-12,12 mar. 2024,C609,GASOLINA,,641,L60,"4,999"
5,2024-03-12,12 mar. 2024,G076,GASOLINA,,641,L60,"4,926"
5,2024-03-12,12 mar. 2024,G196,GASOLINA,,641,L60,"4,943"
5,2024-03-12,12 mar. 2024,G210,GASOLINA,,641,L60,"4,952"
5,2024-03-12,12 mar. 2024,G259,GASOLINA,,641,L60,"4,962"
5,2024-03-12,12 mar. 2024,G263,GASOLINA,,641,L60,"4,990"
5,2024-03-12,12 mar. 2024,G339,GASOLINA,,641,L60,"4,977"
5,2024-03-12,12 mar. 2024,G359,GASOLINA,,641,L60,"4,946"
5,2024-03-12,12 mar. 2024,G368,GASOLINA,,641,L60,"12,867"
5,2024-03-12,12 mar. 2024,G418,GASOLINA,,641,L60,"4,953"
5,2024-03-12,12 mar. 2024,G437,GASOLINA,,641,L60,"4,959"
5,2024-03-12,12 mar. 2024,G838,GASOLINA,,641,L60,"4,975"
5,2024-03-12,12 mar. 2024,N006,GASOLINA,,641,L60,"4,975"
5,2024-03-12,12 mar. 2024,N024,GASOLINA,,641,L60,"4,973"
5,2024-03-12,12 mar. 2024,N029,GASOLINA,,641,L60,"7,890"
5,2024-03-12,12 mar. 2024,N040,GASOLINA,,641,L60,"4,973"
5,2024-03-12,12 mar. 2024,N056,GASOLINA,,641,L60,"9,865"
5,2024-03-12,12 mar. 2024,N120,GASOLINA,,641,L60,"3,964"
5,2024-03-12,12 mar. 2024,N238,GASOLINA,,641,L60,"3,974"
5,2024-03-12,12 mar. 2024,N325,GASOLINA,,641,L60,"3,966"
5,2024-03-12,12 mar. 2024,N342,GASOLINA,,641,L60,"7,915"
5,2024-03-12,12 mar. 2024,N347,GASOLINA,,641,L60,"4,954"
5,2024-03-12,12 mar. 2024,N398,GASOLINA,,641,L60,"4,978"
5,2024-03-12,12 mar. 2024,N421,GASOLINA,,641,L60,"3,969"
5,2024-03-12,12 mar. 2024,N551,GASOLINA,,641,L60,"9,922"
5,2024-03-12,12 mar. 2024,N570,GASOLINA,,641,L60,"9,899"
5,2024-03-12,12 mar. 2024,S020,GASOLINA,,641,L60,"7,949"
5,2024-03-12,12 mar. 2024,S032,GASOLINA,,641,L60,"7,990"
5,2024-03-12,12 mar. 2024,S035,GASOLINA,,641,L60,"4,993"
5,2024-03-12,12 mar. 2024,S072,GASOLINA,,641,L60,"4,972"
5,2024-03-12,12 mar. 2024,S088,GASOLINA,,641,L60,"4,971"
5,2024-03-12,12 mar. 2024,S135,GASOLINA,,641,L60,"3,960"
5,2024-03-12,12 mar. 2024,S149,GASOLINA,,641,L60,"3,988"
5,2024-03-12,12 mar. 2024,S189,GASOLINA,,641,L60,"3,991"
5,2024-03-12,12 mar. 2024,S193,GASOLINA,,641,L60,"4,991"
5,2024-03-12,12 mar. 2024,S203,GASOLINA,,641,L60,"4,960"
5,2024-03-12,12 mar. 2024,S232,GASOLINA,,641,L60,"4,994"
5,2024-03-12,12 mar. 2024,S239,GASOLINA,,641,L60,"5,003"
5,2024-03-12,12 mar. 2024,S242,GASOLINA,,641,L60,"4,977"
5,2024-03-12,12 mar. 2024,S288,GASOLINA,,641,L60,"12,946"
5,2024-03-12,12 mar. 2024,S382,GASOLINA,,641,L60,"7,957"
5,2024-03-12,12 mar. 2024,S407,GASOLINA,,641,L60,"8,971"
5,2024-03-12,12 mar. 2024,S468,GASOLINA,,641,L60,"4,976"
5,2024-03-12,12 mar. 2024,S517,GASOLINA,,641,L60,"4,965"
5,2024-03-12,12 mar. 2024,S592,GASOLINA,,641,L60,"8,923"
5,2024-03-12,12 mar. 2024,S830,GASOLINA,,641,L60,"5,020"
5,2024-03-12,12 mar. 2024,S838,GASOLINA,,641,L60,"8,960"
5,2024-03-13,13 mar. 2024,1201,GASOLINA,E/S 40115 LA SERENA,641,L60,"23,748"
5,2024-03-13,13 mar. 2024,1202,GASOLINA,E/S 40117 SAN ANTONIO,641,L60,"49,597"
5,2024-03-13,13 mar. 2024,1205,GASOLINA,E/S 40120 CARTAGENA,641,L60,"42,754"
5,2024-03-13,13 mar. 2024,1208,GASOLINA,E/S 40128 VIÑA DEL MAR,641,L60,"104,508"
5,2024-03-13,13 mar. 2024,1211,GASOLINA,E/S 40131 SANTA MARÍA,641,L60,"148,047"
5,2024-03-13,13 mar. 2024,1212,GASOLINA,E/S 40132 CONCÓN,641,L60,"19,893"
5,2024-03-13,13 mar. 2024,1213,GASOLINA,E/S 40136 VALPARAÍSO,641,L60,"24,133"
5,2024-03-13,13 mar. 2024,1215,GASOLINA,E/S 40141 SAN ANTONIO,641,L60,"83,317"
5,2024-03-13,13 mar. 2024,1216,GASOLINA,E/S 40142 PAPUDO,641,L60,"61,946"
5,2024-03-13,13 mar. 2024,C003,GASOLINA,SQM SALAR MINSAL,641,L60,"4,977"
5,2024-03-13,13 mar. 2024,C013,GASOLINA,MUELLE CONTEX- QUELLON,641,L60,"4,983"
5,2024-03-13,13 mar. 2024,C066,GASOLINA,CODELCO - ANDINA,641,L60,"4,972"
5,2024-03-13,13 mar. 2024,C090,GASOLINA,SQM Puerto Tocopilla,641,L60,"5,941"
5,2024-03-13,13 mar. 2024,C096,GASOLINA,EMPORMONTT CASTRO,641,L60,"4,978"
5,2024-03-13,13 mar. 2024,C105,GASOLINA,EDS COPEC MILLÁN,641,L60,"4,964"
5,2024-03-13,13 mar. 2024,C120,GASOLINA,MARÍA PINTO,641,L60,"4,972"
5,2024-03-13,13 mar. 2024,C162,GASOLINA,SAN FELIPE,641,L60,"4,974"
5,2024-03-13,13 mar. 2024,C163,GASOLINA,SAN FELIPE,641,L60,"5,004"
5,2024-03-13,13 mar. 2024,C180,GASOLINA,E/S 40054 LOS VILOS,641,L60,"4,972"
5,2024-03-13,13 mar. 2024,C193,GASOLINA,E/S 40060 VIÑA DEL MAR,641,L60,"4,972"
5,2024-03-13,13 mar. 2024,C198,GASOLINA,E/S 40066 VALPARAÍSO,641,L60,"4,967"
5,2024-03-13,13 mar. 2024,C430,GASOLINA,E/S 40103 LA SERENA,641,L60,"3,981"
5,2024-03-13,13 mar. 2024,C481,GASOLINA,E/S 40112 OVALLE,641,L60,"4,950"
5,2024-03-13,13 mar. 2024,C508,GASOLINA,,641,L60,"7,971"
5,2024-03-13,13 mar. 2024,C514,GASOLINA,,641,L60,"4,981"
5,2024-03-13,13 mar. 2024,C516,GASOLINA,,641,L60,"8,954"
5,2024-03-13,13 mar. 2024,C551,GASOLINA,,641,L60,"4,976"
5,2024-03-13,13 mar. 2024,C601,GASOLINA,,641,L60,"9,942"
5,2024-03-13,13 mar. 2024,C602,GASOLINA,,641,L60,"13,911"
5,2024-03-13,13 mar. 2024,C702,GASOLINA,,641,L60,"4,976"
5,2024-03-13,13 mar. 2024,G106,GASOLINA,,641,L60,"9,927"
5,2024-03-13,13 mar. 2024,G207,GASOLINA,,641,L60,"4,959"
5,2024-03-13,13 mar. 2024,G284,GASOLINA,,641,L60,"4,946"
5,2024-03-13,13 mar. 2024,G335,GASOLINA,,641,L60,"3,966"
5,2024-03-13,13 mar. 2024,G339,GASOLINA,,641,L60,"4,947"
5,2024-03-13,13 mar. 2024,G368,GASOLINA,,641,L60,"4,946"
5,2024-03-13,13 mar. 2024,G444,GASOLINA,,641,L60,"4,952"
5,2024-03-13,13 mar. 2024,G470,GASOLINA,,641,L60,"13,846"
5,2024-03-13,13 mar. 2024,G490,GASOLINA,,641,L60,"4,950"
5,2024-03-13,13 mar. 2024,G855,GASOLINA,,641,L60,"4,947"
5,2024-03-13,13 mar. 2024,N009,GASOLINA,,641,L60,"4,970"
5,2024-03-13,13 mar. 2024,N028,GASOLINA,,641,L60,"7,942"
5,2024-03-13,13 mar. 2024,N040,GASOLINA,,641,L60,"3,974"
5,2024-03-13,13 mar. 2024,N080,GASOLINA,,641,L60,"4,962"
5,2024-03-13,13 mar. 2024,N095,GASOLINA,,641,L60,"12,867"
5,2024-03-13,13 mar. 2024,N098,GASOLINA,,641,L60,"4,966"
5,2024-03-13,13 mar. 2024,N104,GASOLINA,,641,L60,"4,936"
5,2024-03-13,13 mar. 2024,N226,GASOLINA,,641,L60,"4,975"
5,2024-03-13,13 mar. 2024,N235,GASOLINA,,641,L60,"4,962"
5,2024-03-13,13 mar. 2024,N238,GASOLINA,,641,L60,"4,969"
5,2024-03-13,13 mar. 2024,N322,GASOLINA,,641,L60,"4,963"
5,2024-03-13,13 mar. 2024,N329,GASOLINA,,641,L60,"7,950"
5,2024-03-13,13 mar. 2024,N342,GASOLINA,,641,L60,"4,943"
5,2024-03-13,13 mar. 2024,N398,GASOLINA,,641,L60,"7,951"
5,2024-03-13,13 mar. 2024,N421,GASOLINA,,641,L60,"3,964"
5,2024-03-13,13 mar. 2024,N461,GASOLINA,,641,L60,"3,974"
5,2024-03-13,13 mar. 2024,N570,GASOLINA,,641,L60,"9,890"
5,2024-03-13,13 mar. 2024,S018,GASOLINA,,641,L60,"4,980"
5,2024-03-13,13 mar. 2024,S057,GASOLINA,,641,L60,"4,990"
5,2024-03-13,13 mar. 2024,S074,GASOLINA,,641,L60,"8,001"
5,2024-03-13,13 mar. 2024,S077,GASOLINA,,641,L60,"5,966"
5,2024-03-13,13 mar. 2024,S082,GASOLINA,,641,L60,"7,985"
5,2024-03-13,13 mar. 2024,S084,GASOLINA,,641,L60,"5,001"
5,2024-03-13,13 mar. 2024,S110,GASOLINA,,641,L60,"4,969"
5,2024-03-13,13 mar. 2024,S178,GASOLINA,,641,L60,"3,978"
5,2024-03-13,13 mar. 2024,S223,GASOLINA,,641,L60,"4,975"
5,2024-03-13,13 mar. 2024,S242,GASOLINA,,641,L60,"4,973"
5,2024-03-13,13 mar. 2024,S375,GASOLINA,,641,L60,"4,995"
5,2024-03-13,13 mar. 2024,S407,GASOLINA,,641,L60,"8,947"
5,2024-03-13,13 mar. 2024,S431,GASOLINA,,641,L60,"8,943"
5,2024-03-13,13 mar. 2024,S502,GASOLINA,,641,L60,"4,994"
5,2024-03-13,13 mar. 2024,S512,GASOLINA,,641,L60,"9,905"
5,2024-03-13,13 mar. 2024,S513,GASOLINA,,641,L60,"4,957"
5,2024-03-13,13 mar. 2024,S551,GASOLINA,,641,L60,"4,998"
5,2024-03-13,13 mar. 2024,S567,GASOLINA,,641,L60,"5,006"
5,2024-03-13,13 mar. 2024,S570,GASOLINA,,641,L60,"4,969"
5,2024-03-13,13 mar. 2024,S581,GASOLINA,,641,L60,"8,051"
5,2024-03-13,13 mar. 2024,S947,GASOLINA,,641,L60,"4,976"
5,2024-03-13,13 mar. 2024,S954,GASOLINA,,641,L60,"17,895"
5,2024-03-14,14 mar. 2024,1205,GASOLINA,E/S 40120 CARTAGENA,641,L60,"24,875"
5,2024-03-14,14 mar. 2024,1207,GASOLINA,E/S 40126 VALPARAÍSO,641,L60,"87,511"
5,2024-03-14,14 mar. 2024,1208,GASOLINA,E/S 40128 VIÑA DEL MAR,641,L60,"111,558"
5,2024-03-14,14 mar. 2024,1211,GASOLINA,E/S 40131 SANTA MARÍA,641,L60,"56,754"
5,2024-03-14,14 mar. 2024,1215,GASOLINA,E/S 40141 SAN ANTONIO,641,L60,"56,567"
5,2024-03-14,14 mar. 2024,C013,GASOLINA,MUELLE CONTEX- QUELLON,641,L60,"7,903"
5,2024-03-14,14 mar. 2024,C062,GASOLINA,MINERA ANTUCOYA,641,L60,"7,955"
5,2024-03-14,14 mar. 2024,C107,GASOLINA,MICHALLIS,641,L60,"4,978"
5,2024-03-14,14 mar. 2024,C120,GASOLINA,MARÍA PINTO,641,L60,"4,981"
5,2024-03-14,14 mar. 2024,C136,GASOLINA,PETORCA,641,L60,"4,988"
5,2024-03-14,14 mar. 2024,C145,GASOLINA,VIÑA DEL MAR,641,L60,"10,931"
5,2024-03-14,14 mar. 2024,C180,GASOLINA,E/S 40054 LOS VILOS,641,L60,"4,977"
5,2024-03-14,14 mar. 2024,C183,GASOLINA,E/S 40055 LOS VILOS,641,L60,"7,960"
5,2024-03-14,14 mar. 2024,C196,GASOLINA,E/S 40063 VIÑA DEL MAR,641,L60,"9,979"
5,2024-03-14,14 mar. 2024,C196,GASOLINA,E/S 40063 VIÑA DEL MAR,642,L60,"-4,990"
5,2024-03-14,14 mar. 2024,C198,GASOLINA,E/S 40066 VALPARAÍSO,641,L60,"7,964"
5,2024-03-14,14 mar. 2024,C506,GASOLINA,,641,L60,"4,983"
5,2024-03-14,14 mar. 2024,C517,GASOLINA,,641,L60,"4,971"
5,2024-03-14,14 mar. 2024,C527,GASOLINA,,641,L60,"4,982"
5,2024-03-14,14 mar. 2024,G097,GASOLINA,,641,L60,"3,957"
5,2024-03-14,14 mar. 2024,G209,GASOLINA,,641,L60,"4,959"
5,2024-03-14,14 mar. 2024,G210,GASOLINA,,641,L60,"4,946"
5,2024-03-14,14 mar. 2024,G261,GASOLINA,,641,L60,"5,935"
5,2024-03-14,14 mar. 2024,G263,GASOLINA,,641,L60,"4,957"
5,2024-03-14,14 mar. 2024,G284,GASOLINA,,641,L60,"4,950"
5,2024-03-14,14 mar. 2024,G332,GASOLINA,,641,L60,"5,935"
5,2024-03-14,14 mar. 2024,G336,GASOLINA,,641,L60,"4,947"
5,2024-03-14,14 mar. 2024,G338,GASOLINA,,641,L60,"4,941"
5,2024-03-14,14 mar. 2024,G351,GASOLINA,,641,L60,"4,967"
5,2024-03-14,14 mar. 2024,G438,GASOLINA,,641,L60,"7,922"
5,2024-03-14,14 mar. 2024,G439,GASOLINA,,641,L60,"4,951"
5,2024-03-14,14 mar. 2024,G781,GASOLINA,,641,L60,"7,934"
5,2024-03-14,14 mar. 2024,N024,GASOLINA,,641,L60,"4,990"
5,2024-03-14,14 mar. 2024,N080,GASOLINA,,641,L60,"5,960"
5,2024-03-14,14 mar. 2024,N096,GASOLINA,,641,L60,"4,959"
5,2024-03-14,14 mar. 2024,N101,GASOLINA,,641,L60,"4,987"
5,2024-03-14,14 mar. 2024,N104,GASOLINA,,641,L60,"4,913"
5,2024-03-14,14 mar. 2024,N223,GASOLINA,,641,L60,"7,902"
5,2024-03-14,14 mar. 2024,N238,GASOLINA,,641,L60,"3,968"
5,2024-03-14,14 mar. 2024,N282,GASOLINA,,641,L60,"7,934"
5,2024-03-14,14 mar. 2024,N347,GASOLINA,,641,L60,"7,939"
5,2024-03-14,14 mar. 2024,N401,GASOLINA,,641,L60,"4,940"
5,2024-03-14,14 mar. 2024,N421,GASOLINA,,641,L60,"3,960"
5,2024-03-14,14 mar. 2024,N551,GASOLINA,,641,L60,"4,967"
5,2024-03-14,14 mar. 2024,N570,GASOLINA,,641,L60,"9,918"
5,2024-03-14,14 mar. 2024,S011,GASOLINA,,641,L60,"4,970"
5,2024-03-14,14 mar. 2024,S035,GASOLINA,,641,L60,"5,012"
5,2024-03-14,14 mar. 2024,S062,GASOLINA,,641,L60,"3,973"
5,2024-03-14,14 mar. 2024,S074,GASOLINA,,641,L60,"5,003"
5,2024-03-14,14 mar. 2024,S079,GASOLINA,,641,L60,"4,966"
5,2024-03-14,14 mar. 2024,S084,GASOLINA,,641,L60,"5,001"
5,2024-03-14,14 mar. 2024,S149,GASOLINA,,641,L60,"10,011"
5,2024-03-14,14 mar. 2024,S189,GASOLINA,,641,L60,"4,003"
5,2024-03-14,14 mar. 2024,S203,GASOLINA,,641,L60,"4,963"
5,2024-03-14,14 mar. 2024,S238,GASOLINA,,641,L60,"4,992"
5,2024-03-14,14 mar. 2024,S242,GASOLINA,,641,L60,"3,982"
5,2024-03-14,14 mar. 2024,S374,GASOLINA,,641,L60,"5,010"
5,2024-03-14,14 mar. 2024,S375,GASOLINA,,641,L60,"5,007"
5,2024-03-14,14 mar. 2024,S407,GASOLINA,,641,L60,"8,936"
5,2024-03-14,14 mar. 2024,S431,GASOLINA,,641,L60,"4,969"
5,2024-03-14,14 mar. 2024,S475,GASOLINA,,641,L60,"4,975"
5,2024-03-14,14 mar. 2024,S512,GASOLINA,,641,L60,"4,955"
5,2024-03-14,14 mar. 2024,S563,GASOLINA,,641,L60,"3,991"
5,2024-03-14,14 mar. 2024,S587,GASOLINA,,641,L60,"4,990"
5,2024-03-14,14 mar. 2024,S722,GASOLINA,,641,L60,"7,947"
5,2024-03-14,14 mar. 2024,S830,GASOLINA,,641,L60,"5,030"
5,2024-03-14,14 mar. 2024,S861,GASOLINA,,641,L60,"9,012"
5,2024-03-14,14 mar. 2024,S900,GASOLINA,,641,L60,"3,989"
5,2024-03-14,14 mar. 2024,S906,GASOLINA,,641,L60,"5,001"
5,2024-03-14,14 mar. 2024,S931,GASOLINA,,641,L60,"5,004"
5,2024-03-15,15 mar. 2024,1202,GASOLINA,E/S 40117 SAN ANTONIO,641,L60,"38,690"
5,2024-03-15,15 mar. 2024,1205,GASOLINA,E/S 40120 CARTAGENA,641,L60,"40,797"
5,2024-03-15,15 mar. 2024,1207,GASOLINA,E/S 40126 VALPARAÍSO,641,L60,"106,424"
5,2024-03-15,15 mar. 2024,1215,GASOLINA,E/S 40141 SAN ANTONIO,641,L60,"92,145"
5,2024-03-15,15 mar. 2024,C005,GASOLINA,COMBUST. MUELLE PESQUERO ARICA,641,L60,"5,981"
5,2024-03-15,15 mar. 2024,C050,GASOLINA,DEPOSITO OXXEAN PTO. CHACABUCO,641,L60,"5,997"
5,2024-03-15,15 mar. 2024,C052,GASOLINA,DEPOSITO CASERONES,641,L60,"4,958"
5,2024-03-15,15 mar. 2024,C059,GASOLINA,PROYECTO ALMA,641,L60,"4,979"
5,2024-03-15,15 mar. 2024,C062,GASOLINA,MINERA ANTUCOYA,641,L60,"4,956"
5,2024-03-15,15 mar. 2024,C064,GASOLINA,CODELCO - MINISTRO HALES,641,L60,"4,987"
5,2024-03-15,15 mar. 2024,C095,GASOLINA,M/N RIEKA,641,L60,"5,005"
5,2024-03-15,15 mar. 2024,C103,GASOLINA,TQB Puerto,641,L60,"4,976"
5,2024-03-15,15 mar. 2024,C105,GASOLINA,EDS COPEC MILLÁN,641,L60,"7,957"
5,2024-03-15,15 mar. 2024,C111,GASOLINA,LA CALERA,641,L60,"4,974"
5,2024-03-15,15 mar. 2024,C146,GASOLINA,COPIAPÓ,641,L60,"4,969"
5,2024-03-15,15 mar. 2024,C162,GASOLINA,SAN FELIPE,641,L60,"5,968"
5,2024-03-15,15 mar. 2024,C165,GASOLINA,SAN FELIPE,641,L60,"4,984"
5,2024-03-15,15 mar. 2024,C185,GASOLINA,E/S 40056 SALAMANCA,641,L60,"4,971"
5,2024-03-15,15 mar. 2024,C198,GASOLINA,E/S 40066 VALPARAÍSO,641,L60,"4,980"
5,2024-03-15,15 mar. 2024,C369,GASOLINA,E/S 40091 QUILPUÉ,641,L60,"4,995"
5,2024-03-15,15 mar. 2024,C403,GASOLINA,E/S 40100 VALLENAR,641,L60,"4,970"
5,2024-03-15,15 mar. 2024,C471,GASOLINA,E/S 40110 ANDACOLLO,641,L60,"4,962"
5,2024-03-15,15 mar. 2024,C503,GASOLINA,,641,L60,"7,972"
5,2024-03-15,15 mar. 2024,C513,GASOLINA,,641,L60,"4,973"
5,2024-03-15,15 mar. 2024,C516,GASOLINA,,641,L60,"7,962"
5,2024-03-15,15 mar. 2024,C517,GASOLINA,,641,L60,"9,946"
5,2024-03-15,15 mar. 2024,C551,GASOLINA,,641,L60,"7,958"
5,2024-03-15,15 mar. 2024,C603,GASOLINA,,641,L60,"5,001"
5,2024-03-15,15 mar. 2024,G097,GASOLINA,,641,L60,"3,962"
5,2024-03-15,15 mar. 2024,G196,GASOLINA,,641,L60,"8,917"
5,2024-03-15,15 mar. 2024,G230,GASOLINA,,641,L60,"4,946"
5,2024-03-15,15 mar. 2024,G263,GASOLINA,,641,L60,"5,938"
5,2024-03-15,15 mar. 2024,G326,GASOLINA,,641,L60,"4,953"
5,2024-03-15,15 mar. 2024,G350,GASOLINA,,641,L60,"4,946"
5,2024-03-15,15 mar. 2024,G351,GASOLINA,,641,L60,"4,961"
5,2024-03-15,15 mar. 2024,G359,GASOLINA,,641,L60,"7,938"
5,2024-03-15,15 mar. 2024,G415,GASOLINA,,641,L60,"7,921"
5,2024-03-15,15 mar. 2024,G418,GASOLINA,,641,L60,"4,956"
5,2024-03-15,15 mar. 2024,G434,GASOLINA,,641,L60,"4,947"
5,2024-03-15,15 mar. 2024,G470,GASOLINA,,641,L60,"4,962"
5,2024-03-15,15 mar. 2024,G838,GASOLINA,,641,L60,"9,896"
5,2024-03-15,15 mar. 2024,G855,GASOLINA,,641,L60,"4,944"
5,2024-03-15,15 mar. 2024,N004,GASOLINA,,641,L60,"7,950"
5,2024-03-15,15 mar. 2024,N006,GASOLINA,,641,L60,"7,946"
5,2024-03-15,15 mar. 2024,N056,GASOLINA,,641,L60,"9,853"
5,2024-03-15,15 mar. 2024,N080,GASOLINA,,641,L60,"3,968"
5,2024-03-15,15 mar. 2024,N097,GASOLINA,,641,L60,"4,966"
5,2024-03-15,15 mar. 2024,N098,GASOLINA,,641,L60,"4,966"
5,2024-03-15,15 mar. 2024,N101,GASOLINA,,641,L60,"7,948"
5,2024-03-15,15 mar. 2024,N238,GASOLINA,,641,L60,"4,968"
5,2024-03-15,15 mar. 2024,N398,GASOLINA,,641,L60,"7,943"
5,2024-03-15,15 mar. 2024,N427,GASOLINA,,641,L60,"3,931"
5,2024-03-15,15 mar. 2024,N461,GASOLINA,,641,L60,"3,967"
5,2024-03-15,15 mar. 2024,N570,GASOLINA,,641,L60,"9,890"
5,2024-03-15,15 mar. 2024,S057,GASOLINA,,641,L60,"4,993"
5,2024-03-15,15 mar. 2024,S072,GASOLINA,,641,L60,"4,973"
5,2024-03-15,15 mar. 2024,S079,GASOLINA,,641,L60,"4,975"
5,2024-03-15,15 mar. 2024,S084,GASOLINA,,641,L60,"4,997"
